EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

Experiment: adjoint_training_20250605_183403
Started: 2025-06-05 18:34:32
Completed: 2025-06-06 00:32:37
Total Training Time: 358.1 minutes (6.0 hours)
Report generated: 2025-06-06 00:32:37

Configuration Settings:
------------------------------
  data_dir: /media/visitor/Extreme SSD/data/complete_blocks
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/mini
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/outputs
  use_fast_ode: True
  reduced_cluster_size: 128
  hidden_dim: 128
  model_parameters: 166914
  model_type: EvoformerODEFuncFast
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: 1000
  loss_function: Adaptive MSE (0→48 only)
  train_proteins: 80
  val_proteins: 25

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

TRAINING PROGRESS SUMMARY
==================================================

Epoch    Train Loss     Val Loss       Best Loss      Worst Loss     Duration (s)
    7k6p_A: 0.36472
    6h05_A: 0.30392
    1pzx_A: 0.26372
    6fl1_A: 0.49147
    2wwn_A: 0.29016
    3zxf_A: 0.28931
    4n8p_A: 0.24015
    3e62_A: 0.24337
    5veo_A: 0.25197
    4i05_A: 0.24446
    4b7i_A: 0.24646
    1rij_A: 0.37448
    2pwj_A: 0.24012
    4z7x_A: 0.25800
    2f2x_A: 0.25863
    6vjo_A: 0.70877
    3q54_A: 0.36753
    2cb3_A: 0.24813
    3gai_A: 0.27619
    3dm8_A: 0.30590
    4x51_A: 0.30815
    1wlt_A: 0.23705
    4edp_A: 0.28392
    4yk0_A: 0.26632
    6neg_A: 0.25726
    5uag_A: 0.27911
    2gp6_A: 0.26638
    1t1h_A: 0.25966
    1pt4_A: 0.42980
    1su1_A: 0.23445
    1fdy_A: 0.24760
    7lca_A: 0.26196
    6fcm_A: 0.23344
    2cwx_A: 0.26084
    1i5z_A: 0.25584
    6abq_A: 0.23612
    1esi_A: 0.26065
    4ekx_A: 0.22779
    5khg_A: 0.25408
    1ehj_A: 0.27078
    6v42_A: 0.25009
    5uqi_A: 0.21821
    3tkp_A: 0.21710
    3gbw_A: 0.24807
    2qht_A: 0.27042
    2r9p_A: 0.20829
    3ga0_A: 0.22135
    2g19_A: 0.22444
    4nwb_A: 0.28622
    2zc1_A: 0.24765
    3dp6_A: 0.21590
    2uy9_A: 0.24274
    3o4r_A: 0.23964
    2pku_A: 0.25715
    6yjn_A: 0.23839
    1sgv_A: 0.25794
    1uv7_A: 0.24885
    6jko_A: 0.25514
    6sw8_A: 0.29810
    2ztm_A: 0.27174
    4cew_A: 0.24413

Epoch 7:
  Duration: 113.3 seconds
  Training Loss: 0.25434
  Validation Loss: 0.25950 (25 proteins)
    Val range: [0.19946, 0.53006]
  Best: 2r9p_A (0.19358)
  Worst: 6vjo_A (0.67426)
  Training Proteins:
    7d60_A: 0.26616
    1kqy_A: 0.24935
    3eba_A: 0.24687
    3foa_A: 0.26129
    3eps_A: 0.26181
    4j7z_A: 0.35670
    2cbp_A: 0.23246
    2wvq_A: 0.26066
    5wrf_A: 0.25220
    3ob6_A: 0.27736
    1mzw_A: 0.22180
    7bln_A: 0.22745
    3st1_A: 0.22253
    1z84_A: 0.25225
    5jir_A: 0.23684
    5wup_A: 0.26919
    1tpg_A: 0.25253
    6dzg_A: 0.22249
    1b08_A: 0.22540
    7k6p_A: 0.34331
    6h05_A: 0.28761
    1pzx_A: 0.24323
    6fl1_A: 0.46304
    2wwn_A: 0.27563
    3zxf_A: 0.27586
    4n8p_A: 0.22516
    3e62_A: 0.22253
    5veo_A: 0.23058
    4i05_A: 0.22553
    4b7i_A: 0.23094
    1rij_A: 0.33915
    2pwj_A: 0.22697
    4z7x_A: 0.23869
    2f2x_A: 0.22732
    6vjo_A: 0.67426
    3q54_A: 0.28883
    2cb3_A: 0.22097
    3gai_A: 0.24314
    3dm8_A: 0.26957
    4x51_A: 0.28622
    1wlt_A: 0.21428
    4edp_A: 0.25566
    4yk0_A: 0.24710
    6neg_A: 0.23701
    5uag_A: 0.25549
    2gp6_A: 0.24279
    1t1h_A: 0.23653
    1pt4_A: 0.40327
    1su1_A: 0.21624
    1fdy_A: 0.22702
    7lca_A: 0.23844
    6fcm_A: 0.21441
    2cwx_A: 0.24079
    1i5z_A: 0.24059
    6abq_A: 0.22206
    1esi_A: 0.24258
    4ekx_A: 0.21469
    5khg_A: 0.23919
    1ehj_A: 0.25191
    6v42_A: 0.23226
    5uqi_A: 0.20470
    3tkp_A: 0.20202
    3gbw_A: 0.23767
    2qht_A: 0.25813
    2r9p_A: 0.19358
    3ga0_A: 0.20465
    2g19_A: 0.21132
    4nwb_A: 0.27236
    2zc1_A: 0.23297
    3dp6_A: 0.20275
    2uy9_A: 0.22959
    3o4r_A: 0.22641
    2pku_A: 0.24329
    6yjn_A: 0.22531
    1sgv_A: 0.24420
    1uv7_A: 0.23650
    6jko_A: 0.24207
    6sw8_A: 0.28240
    2ztm_A: 0.25934
    4cew_A: 0.23181

Epoch 8:
  Duration: 113.2 seconds
  Training Loss: 0.24459
  Validation Loss: 0.25037 (25 proteins)
    Val range: [0.19029, 0.51947]
  Best: 2r9p_A (0.18538)
  Worst: 6vjo_A (0.66163)
  Training Proteins:
    7d60_A: 0.25412
    1kqy_A: 0.23753
    3eba_A: 0.23556
    3foa_A: 0.25019
    3eps_A: 0.24954
    4j7z_A: 0.34623
    2cbp_A: 0.22152
    2wvq_A: 0.25556
    5wrf_A: 0.24067
    3ob6_A: 0.26670
    1mzw_A: 0.21208
    7bln_A: 0.21774
    3st1_A: 0.21331
    1z84_A: 0.24341
    5jir_A: 0.22486
    5wup_A: 0.25748
    1tpg_A: 0.24327
    6dzg_A: 0.21573
    1b08_A: 0.21558
    7k6p_A: 0.33209
    6h05_A: 0.27637
    1pzx_A: 0.23302
    6fl1_A: 0.44436
    2wwn_A: 0.26613
    3zxf_A: 0.26638
    4n8p_A: 0.21606
    3e62_A: 0.21383
    5veo_A: 0.22142
    4i05_A: 0.21433
    4b7i_A: 0.22350
    1rij_A: 0.32438
    2pwj_A: 0.22136
    4z7x_A: 0.23105
    2f2x_A: 0.21572
    6vjo_A: 0.66163
    3q54_A: 0.27967
    2cb3_A: 0.21263
    3gai_A: 0.23437
    3dm8_A: 0.26017
    4x51_A: 0.27803
    1wlt_A: 0.20692
    4edp_A: 0.24502
    4yk0_A: 0.23751
    6neg_A: 0.22669
    5uag_A: 0.24628
    2gp6_A: 0.23195
    1t1h_A: 0.22583
    1pt4_A: 0.38992
    1su1_A: 0.20859
    1fdy_A: 0.21959
    7lca_A: 0.22737
    6fcm_A: 0.20603
    2cwx_A: 0.23391
    1i5z_A: 0.23152
    6abq_A: 0.21254
    1esi_A: 0.23333
    4ekx_A: 0.20517
    5khg_A: 0.23055
    1ehj_A: 0.24106
    6v42_A: 0.21923
    5uqi_A: 0.19642
    3tkp_A: 0.19286
    3gbw_A: 0.22987
    2qht_A: 0.24849
    2r9p_A: 0.18538
    3ga0_A: 0.19472
    2g19_A: 0.20327
    4nwb_A: 0.26343
    2zc1_A: 0.22426
    3dp6_A: 0.19447
    2uy9_A: 0.22110
    3o4r_A: 0.21777
    2pku_A: 0.23232
    6yjn_A: 0.21611
    1sgv_A: 0.23480
    1uv7_A: 0.22750
    6jko_A: 0.23265
    6sw8_A: 0.27141
    2ztm_A: 0.25077
    4cew_A: 0.22343

Epoch 9:
  Duration: 113.3 seconds
  Training Loss: 0.23717
  Validation Loss: 0.24344 (25 proteins)
    Val range: [0.18345, 0.50983]
  Best: 2r9p_A (0.17759)
  Worst: 6vjo_A (0.65108)
  Training Proteins:
    7d60_A: 0.24517
    1kqy_A: 0.22915
    3eba_A: 0.22729
    3foa_A: 0.24096
    3eps_A: 0.23983
    4j7z_A: 0.33821
    2cbp_A: 0.21265
    2wvq_A: 0.25133
    5wrf_A: 0.23169
    3ob6_A: 0.26031
    1mzw_A: 0.20648
    7bln_A: 0.21154
    3st1_A: 0.20712
    1z84_A: 0.23618
    5jir_A: 0.21637
    5wup_A: 0.24996
    1tpg_A: 0.23555
    6dzg_A: 0.20987
    1b08_A: 0.20958
    7k6p_A: 0.32381
    6h05_A: 0.26693
    1pzx_A: 0.22600
    6fl1_A: 0.43057
    2wwn_A: 0.25962
    3zxf_A: 0.26024
    4n8p_A: 0.21100
    3e62_A: 0.20919
    5veo_A: 0.21647
    4i05_A: 0.20649
    4b7i_A: 0.21836
    1rij_A: 0.31326
    2pwj_A: 0.21907
    4z7x_A: 0.22693
    2f2x_A: 0.20705
    6vjo_A: 0.65108
    3q54_A: 0.27171
    2cb3_A: 0.20692
    3gai_A: 0.22931
    3dm8_A: 0.25351
    4x51_A: 0.27231
    1wlt_A: 0.20045
    4edp_A: 0.23509
    4yk0_A: 0.23151
    6neg_A: 0.21821
    5uag_A: 0.23845
    2gp6_A: 0.21873
    1t1h_A: 0.21671
    1pt4_A: 0.37399
    1su1_A: 0.20047
    1fdy_A: 0.20956
    7lca_A: 0.22056
    6fcm_A: 0.19919
    2cwx_A: 0.22298
    1i5z_A: 0.22334
    6abq_A: 0.20505
    1esi_A: 0.22608
    4ekx_A: 0.19903
    5khg_A: 0.22326
    1ehj_A: 0.23121
    6v42_A: 0.21240
    5uqi_A: 0.19017
    3tkp_A: 0.18681
    3gbw_A: 0.22646
    2qht_A: 0.24435
    2r9p_A: 0.17759
    3ga0_A: 0.18669
    2g19_A: 0.19713
    4nwb_A: 0.25698
    2zc1_A: 0.21635
    3dp6_A: 0.18831
    2uy9_A: 0.21398
    3o4r_A: 0.21107
    2pku_A: 0.22452
    6yjn_A: 0.20955
    1sgv_A: 0.22763
    1uv7_A: 0.22061
    6jko_A: 0.22585
    6sw8_A: 0.26313
    2ztm_A: 0.24374
    4cew_A: 0.21697

Epoch 10:
  Duration: 113.4 seconds
  Training Loss: 0.22991
  Validation Loss: 0.23718 (25 proteins)
    Val range: [0.17713, 0.50071]
  Best: 2r9p_A (0.17133)
  Worst: 6vjo_A (0.64131)
  Training Proteins:
    7d60_A: 0.23905
    1kqy_A: 0.22379
    3eba_A: 0.22102
    3foa_A: 0.23390
    3eps_A: 0.23285
    4j7z_A: 0.33165
    2cbp_A: 0.20515
    2wvq_A: 0.24289
    5wrf_A: 0.22547
    3ob6_A: 0.25108
    1mzw_A: 0.19945
    7bln_A: 0.20368
    3st1_A: 0.20045
    1z84_A: 0.22856
    5jir_A: 0.20884
    5wup_A: 0.24271
    1tpg_A: 0.22645
    6dzg_A: 0.20114
    1b08_A: 0.20127
    7k6p_A: 0.31424
    6h05_A: 0.26094
    1pzx_A: 0.21878
    6fl1_A: 0.41686
    2wwn_A: 0.25432
    3zxf_A: 0.25488
    4n8p_A: 0.20502
    3e62_A: 0.19964
    5veo_A: 0.20598
    4i05_A: 0.19887
    4b7i_A: 0.21382
    1rij_A: 0.30128
    2pwj_A: 0.21039
    4z7x_A: 0.21708
    2f2x_A: 0.19834
    6vjo_A: 0.64131
    3q54_A: 0.26348
    2cb3_A: 0.20037
    3gai_A: 0.22080
    3dm8_A: 0.24585
    4x51_A: 0.26644
    1wlt_A: 0.19646
    4edp_A: 0.22762
    4yk0_A: 0.22373
    6neg_A: 0.20983
    5uag_A: 0.23112
    2gp6_A: 0.21399
    1t1h_A: 0.20785
    1pt4_A: 0.36152
    1su1_A: 0.19336
    1fdy_A: 0.20260
    7lca_A: 0.21232
    6fcm_A: 0.19350
    2cwx_A: 0.21519
    1i5z_A: 0.21706
    6abq_A: 0.19827
    1esi_A: 0.22227
    4ekx_A: 0.19213
    5khg_A: 0.21641
    1ehj_A: 0.22234
    6v42_A: 0.20499
    5uqi_A: 0.18442
    3tkp_A: 0.18068
    3gbw_A: 0.22123
    2qht_A: 0.23710
    2r9p_A: 0.17133
    3ga0_A: 0.17952
    2g19_A: 0.19186
    4nwb_A: 0.25061
    2zc1_A: 0.21017
    3dp6_A: 0.18298
    2uy9_A: 0.20869
    3o4r_A: 0.20509
    2pku_A: 0.21657
    6yjn_A: 0.20315
    1sgv_A: 0.22156
    1uv7_A: 0.21426
    6jko_A: 0.21926
    6sw8_A: 0.25462
    2ztm_A: 0.23787
    4cew_A: 0.21137

Epoch 11:
  Duration: 113.2 seconds
  Training Loss: 0.22378
  Validation Loss: 0.23214 (25 proteins)
    Val range: [0.17206, 0.49293]
  Best: 2r9p_A (0.16726)
  Worst: 6vjo_A (0.63241)
  Training Proteins:
    7d60_A: 0.23262
    1kqy_A: 0.21830
    3eba_A: 0.21547
    3foa_A: 0.22632
    3eps_A: 0.22610
    4j7z_A: 0.32544
    2cbp_A: 0.19782
    2wvq_A: 0.23432
    5wrf_A: 0.21887
    3ob6_A: 0.24488
    1mzw_A: 0.19429
    7bln_A: 0.19714
    3st1_A: 0.19387
    1z84_A: 0.22013
    5jir_A: 0.20264
    5wup_A: 0.23764
    1tpg_A: 0.21808
    6dzg_A: 0.19213
    1b08_A: 0.19406
    7k6p_A: 0.30527
    6h05_A: 0.25691
    1pzx_A: 0.21269
    6fl1_A: 0.40465
    2wwn_A: 0.25030
    3zxf_A: 0.25063
    4n8p_A: 0.19900
    3e62_A: 0.19101
    5veo_A: 0.19776
    4i05_A: 0.19288
    4b7i_A: 0.20732
    1rij_A: 0.29059
    2pwj_A: 0.20088
    4z7x_A: 0.20772
    2f2x_A: 0.19075
    6vjo_A: 0.63241
    3q54_A: 0.25574
    2cb3_A: 0.19390
    3gai_A: 0.21292
    3dm8_A: 0.23987
    4x51_A: 0.26142
    1wlt_A: 0.19264
    4edp_A: 0.22043
    4yk0_A: 0.21651
    6neg_A: 0.20568
    5uag_A: 0.22704
    2gp6_A: 0.20878
    1t1h_A: 0.20058
    1pt4_A: 0.35377
    1su1_A: 0.18918
    1fdy_A: 0.19930
    7lca_A: 0.20685
    6fcm_A: 0.18889
    2cwx_A: 0.21261
    1i5z_A: 0.21277
    6abq_A: 0.19323
    1esi_A: 0.21552
    4ekx_A: 0.18589
    5khg_A: 0.21185
    1ehj_A: 0.21702
    6v42_A: 0.19931
    5uqi_A: 0.17949
    3tkp_A: 0.17570
    3gbw_A: 0.21672
    2qht_A: 0.23033
    2r9p_A: 0.16726
    3ga0_A: 0.17488
    2g19_A: 0.18678
    4nwb_A: 0.24529
    2zc1_A: 0.20613
    3dp6_A: 0.17819
    2uy9_A: 0.20401
    3o4r_A: 0.20001
    2pku_A: 0.21062
    6yjn_A: 0.19736
    1sgv_A: 0.21675
    1uv7_A: 0.20916
    6jko_A: 0.21419
    6sw8_A: 0.24725
    2ztm_A: 0.23378
    4cew_A: 0.20594

Epoch 12:
  Duration: 113.3 seconds
  Training Loss: 0.21925
  Validation Loss: 0.22841 (25 proteins)
    Val range: [0.16840, 0.48657]
  Best: 2r9p_A (0.16170)
  Worst: 6vjo_A (0.62440)
  Training Proteins:
    7d60_A: 0.22719
    1kqy_A: 0.21313
    3eba_A: 0.21106
    3foa_A: 0.22325
    3eps_A: 0.22152
    4j7z_A: 0.32033
    2cbp_A: 0.19323
    2wvq_A: 0.22995
    5wrf_A: 0.21371
    3ob6_A: 0.23971
    1mzw_A: 0.18985
    7bln_A: 0.19299
    3st1_A: 0.19018
    1z84_A: 0.21728
    5jir_A: 0.19865
    5wup_A: 0.23276
    1tpg_A: 0.21365
    6dzg_A: 0.18928
    1b08_A: 0.19018
    7k6p_A: 0.29997
    6h05_A: 0.25065
    1pzx_A: 0.20895
    6fl1_A: 0.39637
    2wwn_A: 0.24619
    3zxf_A: 0.24782
    4n8p_A: 0.19713
    3e62_A: 0.18807
    5veo_A: 0.19495
    4i05_A: 0.18915
    4b7i_A: 0.20287
    1rij_A: 0.28581
    2pwj_A: 0.19924
    4z7x_A: 0.20477
    2f2x_A: 0.18635
    6vjo_A: 0.62440
    3q54_A: 0.25068
    2cb3_A: 0.18982
    3gai_A: 0.20884
    3dm8_A: 0.23407
    4x51_A: 0.25528
    1wlt_A: 0.18748
    4edp_A: 0.21516
    4yk0_A: 0.21155
    6neg_A: 0.20115
    5uag_A: 0.22086
    2gp6_A: 0.20253
    1t1h_A: 0.19488
    1pt4_A: 0.34161
    1su1_A: 0.18352
    1fdy_A: 0.19181
    7lca_A: 0.20349
    6fcm_A: 0.18462
    2cwx_A: 0.20474
    1i5z_A: 0.20794
    6abq_A: 0.18795
    1esi_A: 0.21178
    4ekx_A: 0.18259
    5khg_A: 0.20622
    1ehj_A: 0.21173
    6v42_A: 0.19629
    5uqi_A: 0.17537
    3tkp_A: 0.17204
    3gbw_A: 0.21392
    2qht_A: 0.22808
    2r9p_A: 0.16170
    3ga0_A: 0.16999
    2g19_A: 0.18276
    4nwb_A: 0.24128
    2zc1_A: 0.20137
    3dp6_A: 0.17410
    2uy9_A: 0.20124
    3o4r_A: 0.19627
    2pku_A: 0.20749
    6yjn_A: 0.19354
    1sgv_A: 0.21325
    1uv7_A: 0.20510
    6jko_A: 0.21076
    6sw8_A: 0.24187
    2ztm_A: 0.22975
    4cew_A: 0.20323

Epoch 13:
  Duration: 113.3 seconds
  Training Loss: 0.21553
  Validation Loss: 0.22638 (25 proteins)
    Val range: [0.16657, 0.48214]
  Best: 2r9p_A (0.15941)
  Worst: 6vjo_A (0.61886)
  Training Proteins:
    7d60_A: 0.22280
    1kqy_A: 0.20977
    3eba_A: 0.20755
    3foa_A: 0.21768
    3eps_A: 0.21845
    4j7z_A: 0.31645
    2cbp_A: 0.18856
    2wvq_A: 0.22054
    5wrf_A: 0.20897
    3ob6_A: 0.23601
    1mzw_A: 0.18546
    7bln_A: 0.18751
    3st1_A: 0.18416
    1z84_A: 0.21122
    5jir_A: 0.19584
    5wup_A: 0.22919
    1tpg_A: 0.20633
    6dzg_A: 0.18239
    1b08_A: 0.18482
    7k6p_A: 0.29215
    6h05_A: 0.25092
    1pzx_A: 0.20613
    6fl1_A: 0.39098
    2wwn_A: 0.24485
    3zxf_A: 0.24431
    4n8p_A: 0.19115
    3e62_A: 0.18260
    5veo_A: 0.19097
    4i05_A: 0.18690
    4b7i_A: 0.19731
    1rij_A: 0.27817
    2pwj_A: 0.19139
    4z7x_A: 0.19861
    2f2x_A: 0.18170
    6vjo_A: 0.61886
    3q54_A: 0.24665
    2cb3_A: 0.18604
    3gai_A: 0.20297
    3dm8_A: 0.23085
    4x51_A: 0.25137
    1wlt_A: 0.18538
    4edp_A: 0.21129
    4yk0_A: 0.20617
    6neg_A: 0.19812
    5uag_A: 0.21770
    2gp6_A: 0.19938
    1t1h_A: 0.19051
    1pt4_A: 0.33881
    1su1_A: 0.17958
    1fdy_A: 0.18885
    7lca_A: 0.20080
    6fcm_A: 0.18245
    2cwx_A: 0.20239
    1i5z_A: 0.20475
    6abq_A: 0.18387
    1esi_A: 0.21125
    4ekx_A: 0.17866
    5khg_A: 0.20302
    1ehj_A: 0.20897
    6v42_A: 0.19660
    5uqi_A: 0.17214
    3tkp_A: 0.16941
    3gbw_A: 0.21113
    2qht_A: 0.22696
    2r9p_A: 0.15941
    3ga0_A: 0.16760
    2g19_A: 0.18027
    4nwb_A: 0.23892
    2zc1_A: 0.19926
    3dp6_A: 0.17214
    2uy9_A: 0.20057
    3o4r_A: 0.19392
    2pku_A: 0.20406
    6yjn_A: 0.19114
    1sgv_A: 0.21130
    1uv7_A: 0.20197
    6jko_A: 0.20848
    6sw8_A: 0.23732
    2ztm_A: 0.22766
    4cew_A: 0.20167

Epoch 14:
  Duration: 113.3 seconds
  Training Loss: 0.21308
  Validation Loss: 0.22422 (25 proteins)
    Val range: [0.16449, 0.47838]
  Best: 2r9p_A (0.15736)
  Worst: 6vjo_A (0.61449)
  Training Proteins:
    7d60_A: 0.21991
    1kqy_A: 0.20697
    3eba_A: 0.20495
    3foa_A: 0.21535
    3eps_A: 0.21652
    4j7z_A: 0.31354
    2cbp_A: 0.18602
    2wvq_A: 0.21801
    5wrf_A: 0.20595
    3ob6_A: 0.23372
    1mzw_A: 0.18381
    7bln_A: 0.18571
    3st1_A: 0.18217
    1z84_A: 0.20867
    5jir_A: 0.19399
    5wup_A: 0.22753
    1tpg_A: 0.20377
    6dzg_A: 0.18005
    1b08_A: 0.18231
    7k6p_A: 0.28861
    6h05_A: 0.25018
    1pzx_A: 0.20338
    6fl1_A: 0.38683
    2wwn_A: 0.24265
    3zxf_A: 0.24198
    4n8p_A: 0.18879
    3e62_A: 0.18017
    5veo_A: 0.18835
    4i05_A: 0.18498
    4b7i_A: 0.19485
    1rij_A: 0.27403
    2pwj_A: 0.18867
    4z7x_A: 0.19611
    2f2x_A: 0.17876
    6vjo_A: 0.61449
    3q54_A: 0.24362
    2cb3_A: 0.18377
    3gai_A: 0.20038
    3dm8_A: 0.22817
    4x51_A: 0.24840
    1wlt_A: 0.18357
    4edp_A: 0.20978
    4yk0_A: 0.20266
    6neg_A: 0.19618
    5uag_A: 0.21529
    2gp6_A: 0.19681
    1t1h_A: 0.18744
    1pt4_A: 0.33544
    1su1_A: 0.17724
    1fdy_A: 0.18665
    7lca_A: 0.19931
    6fcm_A: 0.18061
    2cwx_A: 0.20043
    1i5z_A: 0.20289
    6abq_A: 0.18073
    1esi_A: 0.20906
    4ekx_A: 0.17565
    5khg_A: 0.20069
    1ehj_A: 0.20650
    6v42_A: 0.19363
    5uqi_A: 0.16977
    3tkp_A: 0.16770
    3gbw_A: 0.20905
    2qht_A: 0.22381
    2r9p_A: 0.15736
    3ga0_A: 0.16506
    2g19_A: 0.17836
    4nwb_A: 0.23641
    2zc1_A: 0.19693
    3dp6_A: 0.16971
    2uy9_A: 0.19833
    3o4r_A: 0.19190
    2pku_A: 0.20147
    6yjn_A: 0.18884
    1sgv_A: 0.20916
    1uv7_A: 0.19931
    6jko_A: 0.20649
    6sw8_A: 0.23441
    2ztm_A: 0.22595
    4cew_A: 0.19936

Epoch 15:
  Duration: 113.3 seconds
  Training Loss: 0.21110
  Validation Loss: 0.22231 (25 proteins)
    Val range: [0.16288, 0.47531]
  Best: 2r9p_A (0.15627)
  Worst: 6vjo_A (0.61028)
  Training Proteins:
    7d60_A: 0.21786
    1kqy_A: 0.20524
    3eba_A: 0.20275
    3foa_A: 0.21330
    3eps_A: 0.21461
    4j7z_A: 0.31148
    2cbp_A: 0.18356
    2wvq_A: 0.21606
    5wrf_A: 0.20351
    3ob6_A: 0.23174
    1mzw_A: 0.18187
    7bln_A: 0.18389
    3st1_A: 0.18054
    1z84_A: 0.20692
    5jir_A: 0.19153
    5wup_A: 0.22696
    1tpg_A: 0.20187
    6dzg_A: 0.17820
    1b08_A: 0.18006
    7k6p_A: 0.28594
    6h05_A: 0.24940
    1pzx_A: 0.20109
    6fl1_A: 0.38268
    2wwn_A: 0.24029
    3zxf_A: 0.23978
    4n8p_A: 0.18737
    3e62_A: 0.17838
    5veo_A: 0.18617
    4i05_A: 0.18296
    4b7i_A: 0.19324
    1rij_A: 0.27149
    2pwj_A: 0.18706
    4z7x_A: 0.19415
    2f2x_A: 0.17644
    6vjo_A: 0.61028
    3q54_A: 0.24124
    2cb3_A: 0.18256
    3gai_A: 0.19859
    3dm8_A: 0.22606
    4x51_A: 0.24652
    1wlt_A: 0.18257
    4edp_A: 0.20853
    4yk0_A: 0.20028
    6neg_A: 0.19443
    5uag_A: 0.21358
    2gp6_A: 0.19418
    1t1h_A: 0.18488
    1pt4_A: 0.33108
    1su1_A: 0.17536
    1fdy_A: 0.18480
    7lca_A: 0.19756
    6fcm_A: 0.17871
    2cwx_A: 0.19896
    1i5z_A: 0.20104
    6abq_A: 0.17863
    1esi_A: 0.20741
    4ekx_A: 0.17324
    5khg_A: 0.19926
    1ehj_A: 0.20473
    6v42_A: 0.19094
    5uqi_A: 0.16798
    3tkp_A: 0.16639
    3gbw_A: 0.20744
    2qht_A: 0.22204
    2r9p_A: 0.15627
    3ga0_A: 0.16342
    2g19_A: 0.17721
    4nwb_A: 0.23454
    2zc1_A: 0.19514
    3dp6_A: 0.16790
    2uy9_A: 0.19631
    3o4r_A: 0.19025
    2pku_A: 0.19947
    6yjn_A: 0.18661
    1sgv_A: 0.20707
    1uv7_A: 0.19778
    6jko_A: 0.20471
    6sw8_A: 0.23185
    2ztm_A: 0.22473
    4cew_A: 0.19673

Epoch 16:
  Duration: 113.3 seconds
  Training Loss: 0.20991
  Validation Loss: 0.22119 (25 proteins)
    Val range: [0.16158, 0.47144]
  Best: 2r9p_A (0.15481)
  Worst: 6vjo_A (0.60246)
  Training Proteins:
    7d60_A: 0.21629
    1kqy_A: 0.20390
    3eba_A: 0.20102
    3foa_A: 0.21263
    3eps_A: 0.21286
    4j7z_A: 0.30945
    2cbp_A: 0.18148
    2wvq_A: 0.21542
    5wrf_A: 0.20152
    3ob6_A: 0.22930
    1mzw_A: 0.18043
    7bln_A: 0.18252
    3st1_A: 0.17913
    1z84_A: 0.20642
    5jir_A: 0.18987
    5wup_A: 0.22651
    1tpg_A: 0.20104
    6dzg_A: 0.17695
    1b08_A: 0.17858
    7k6p_A: 0.28432
    6h05_A: 0.24901
    1pzx_A: 0.20103
    6fl1_A: 0.38061
    2wwn_A: 0.24074
    3zxf_A: 0.23931
    4n8p_A: 0.18735
    3e62_A: 0.17737
    5veo_A: 0.18470
    4i05_A: 0.18179
    4b7i_A: 0.19331
    1rij_A: 0.27239
    2pwj_A: 0.18521
    4z7x_A: 0.19333
    2f2x_A: 0.17757
    6vjo_A: 0.60246
    3q54_A: 0.24188
    2cb3_A: 0.18207
    3gai_A: 0.19763
    3dm8_A: 0.22536
    4x51_A: 0.24531
    1wlt_A: 0.18043
    4edp_A: 0.20895
    4yk0_A: 0.19879
    6neg_A: 0.19370
    5uag_A: 0.21242
    2gp6_A: 0.19303
    1t1h_A: 0.18429
    1pt4_A: 0.33011
    1su1_A: 0.17442
    1fdy_A: 0.18378
    7lca_A: 0.19567
    6fcm_A: 0.17825
    2cwx_A: 0.19900
    1i5z_A: 0.19992
    6abq_A: 0.17765
    1esi_A: 0.20617
    4ekx_A: 0.17150
    5khg_A: 0.19917
    1ehj_A: 0.20343
    6v42_A: 0.18801
    5uqi_A: 0.16686
    3tkp_A: 0.16533
    3gbw_A: 0.20634
    2qht_A: 0.21909
    2r9p_A: 0.15481
    3ga0_A: 0.16217
    2g19_A: 0.17600
    4nwb_A: 0.23298
    2zc1_A: 0.19415
    3dp6_A: 0.16659
    2uy9_A: 0.19505
    3o4r_A: 0.18905
    2pku_A: 0.19788
    6yjn_A: 0.18535
    1sgv_A: 0.20619
    1uv7_A: 0.19601
    6jko_A: 0.20369
    6sw8_A: 0.22990
