EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

⏰ INTERRUPTED AT 114 EPOCHS (TIME LIMIT REACHED)
==================================================

Experiment: 20250613_180436_fast_ode_with_prelim
Started: 2025-06-14 19:23:15
Completed: 2025-06-15 19:23:16
Total Training Time: 1440.0 minutes (24.0 hours)
Report generated: 2025-06-15 19:23:16

Configuration Settings:
------------------------------
  data_dir: N/A
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/jumbo
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/trained_models
  use_fast_ode: True
  reduced_cluster_size: 128
  hidden_dim: 64
  model_parameters: 117378
  model_type: EvoformerODEFuncFast
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: None
  loss_function: Adaptive MSE (0→48 only)
  train_proteins: 492
  val_proteins: 50
  use_sequential_loading: True
  aggressive_cleanup: True

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

TRAINING PROGRESS SUMMARY
==================================================

Epoch    Train Loss     Train Success  Val Loss       Val Success    Duration (s)
    4zgh_A: 59.56181
    3frp_A: 84.69513
    1zg3_A: 40.52868
    1dq8_A: 72.34769
    4jnn_A: 25.90309
    6fpa_A: 49.90381
    5yda_A: 63.87856
    1zzz_A: 26.15777
    2n64_A: 25.14155
    4zdn_A: 119.91138
    3afa_A: 27.02941
    2nrj_A: 68.10458
    1onc_A: 11.58513
    2b7e_A: 7.97479
    6scq_A: 9.13609
    1fe5_A: 11.90578
    2fq6_A: 50.09560
    6ei3_A: 93.43343
    6x8o_A: 6.50576
    1b4m_A: 18.55283
    2n6h_A: 5.43646
    2zg1_A: 31.12903
    3hq9_A: 45.08500
    1b88_A: 13.70259
    2qcf_A: 30.29181
    4em6_A: 76.21854
    3dzc_A: 52.01049
    2u2f_A: 10.20443
    5xyb_A: 52.87154
    6ki2_A: 19.51049
    1uz3_A: 14.54279
    4ckn_A: 33.82475
    6q0i_A: 24.90287
    4o91_A: 37.01460
    2jov_A: 9.17792
    2lye_A: 4.47357
    3edm_A: 35.64285
    4ljr_A: 28.52187
    1vm8_A: 69.58450
    1ib2_A: 64.16199
    5svd_A: 93.47791
    3mah_A: 18.20592
    1bj4_A: 54.38775
    3h5g_A: 9.14858
    2qju_A: 90.61566
    3geu_A: 30.82328
    1q0r_A: 38.23071
    5y26_A: 42.60162
    3tny_A: 37.07795
    3gh4_A: 75.11205
    2ps4_A: 52.98874
    7d11_A: 11.86166
    6umy_A: 20.03241
    4xc2_A: 15.97537
    1wmt_A: 6.21900
    4nvr_A: 39.53052
    6nko_A: 26.84936
    5t66_A: 37.26995
    6o4p_A: 64.73877
    1yir_A: 50.17761
    3x0g_A: 10.85507
    3e9a_A: 32.47596
    1krl_A: 6.43619
    2pbo_A: 67.55101
    4dd8_A: 24.13956
    3u59_A: 28.20845
    4w8i_A: 69.04346
    4bbq_A: 16.09998
    2ccm_A: 26.39888
    1o1x_A: 23.06692
    3uen_A: 20.69487
    6e68_A: 53.61554
    5f3b_A: 27.79253
    3o8q_A: 30.65744
    4iyh_A: 20.11863

Epoch 78:
  Duration: 768.6 seconds
  Training Loss: 33.05243
  Training Success: 478/492 proteins
  Validation Loss: 36.21689 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [3.84874, 148.13593]
  Best: 1i6j_A (1.19298)
  Worst: 4p99_A (141.12241)
  Training Proteins:
    7d60_A: 45.78026
    1kqy_A: 38.92293
    3eba_A: 17.62701
    3foa_A: 65.01607
    3eps_A: 81.25356
    4j7z_A: 26.61488
    2cbp_A: 11.03682
    2wvq_A: 34.05411
    5wrf_A: 18.51679
    3ob6_A: 72.71018
    1mzw_A: 22.00755
    7bln_A: 21.37557
    3st1_A: 26.27541
    1z84_A: 54.76558
    5jir_A: 53.40799
    5wup_A: 75.28105
    1tpg_A: 11.96025
    6dzg_A: 36.59298
    1b08_A: 18.91976
    7k6p_A: 20.33465
    6h05_A: 73.86305
    1pzx_A: 42.44781
    6fl1_A: 3.23882
    2wwn_A: 30.39873
    3zxf_A: 23.96335
    4n8p_A: 17.02671
    3e62_A: 34.07909
    5veo_A: 49.38860
    4i05_A: 37.07288
    4b7i_A: 30.45219
    1rij_A: 4.68122
    2pwj_A: 20.88292
    4z7x_A: 30.53951
    2f2x_A: 6.06500
    6vjo_A: 18.56009
    3q54_A: 60.92310
    2cb3_A: 22.39365
    3gai_A: 27.83472
    3dm8_A: 23.99581
    4x51_A: 30.46233
    1wlt_A: 24.75061
    4edp_A: 48.11678
    4yk0_A: 14.48460
    6neg_A: 44.72667
    5uag_A: 48.88069
    2gp6_A: 49.63004
    1t1h_A: 9.09000
    1pt4_A: 7.67687
    1su1_A: 23.85129
    1fdy_A: 35.98207
    7lca_A: 49.19789
    6fcm_A: 32.49993
    2cwx_A: 55.26534
    1i5z_A: 29.97301
    6abq_A: 12.40896
    1esi_A: 39.29554
    4ekx_A: 12.52487
    5khg_A: 27.90964
    1ehj_A: 9.14398
    6v42_A: 51.28488
    5uqi_A: 22.60901
    3tkp_A: 26.64444
    3gbw_A: 24.33796
    2qht_A: 32.49607
    2r9p_A: 21.93393
    3ga0_A: 37.54715
    2g19_A: 29.09721
    4nwb_A: 47.63741
    2zc1_A: 42.83519
    3dp6_A: 30.95402
    2uy9_A: 50.35630
    3o4r_A: 33.95371
    2pku_A: 10.96718
    6yjn_A: 33.32146
    1sgv_A: 46.43296
    1uv7_A: 13.45116
    6jko_A: 50.86210
    6sw8_A: 10.56480
    2ztm_A: 43.31968
    4cew_A: 41.64159
    6k6r_A: 14.90475
    4wcz_A: 34.73285
    3g4a_A: 37.17813
    6dwx_A: 20.78403
    2zx0_A: 22.27637
    6leo_A: 64.60661
    5vo7_A: 13.84212
    4fcg_A: 43.75454
    2f4p_A: 20.41604
    1b09_A: 23.86667
    2h61_A: 17.02390
    6fsn_A: 36.70851
    6fj4_A: 39.58586
    5wk6_A: 116.08350
    4rc1_A: 29.69558
    3mra_A: 12.89145
    2lp8_A: 29.74952
    5uxd_A: 43.98202
    4yxm_A: 54.86338
    2chu_A: 40.27703
    1dew_A: 3.59004
    4pkl_A: 12.18806
    3zrp_A: 54.26075
    4o1k_A: 33.00234
    5uxv_A: 30.82091
    5cqq_A: 11.01574
    2pk9_A: 38.15611
    7jot_A: 68.56911
    3b0m_A: 71.20625
    4o4v_A: 44.44911
    1lr1_A: 15.16700
    3et1_A: 45.81574
    1yaf_A: 34.72807
    2q2j_A: 17.64737
    1nqd_A: 23.23605
    3a9w_A: 34.43410
    2gic_A: 36.28835
    4tw8_A: 31.59180
    5jp1_A: 26.62724
    1l9c_A: 44.80708
    2rhb_A: 36.96184
    2afs_A: 37.54506
    3t8o_A: 71.80268
    3hrs_A: 28.39565
    2wfx_A: 22.19985
    4p3b_A: 10.86746
    2zf9_A: 29.11413
    6cpd_A: 17.66913
    1na8_A: 26.07343
    4etq_A: 35.21507
    3a75_A: 50.95299
    5ufq_A: 21.26189
    2gim_A: 14.16235
    4i5f_A: 29.47129
    3wt1_A: 36.25337
    7dev_A: 50.99052
    6zmu_A: 9.46140
    1ega_A: 37.48707
    3lb6_A: 22.15192
    5iaw_A: 30.84822
    2o8e_A: 3.72819
    7aon_A: 6.37559
    1ft2_A: 43.15556
    6thb_A: 50.07703
    1esm_A: 40.00580
    5yuf_A: 5.83028
    1h5y_A: 32.06815
    3q9b_A: 49.87176
    2rio_A: 49.57273
    5f67_A: 11.59576
    5t7z_A: 77.54970
    3dt5_A: 26.46113
    7bv6_A: 11.37948
    4an6_A: 26.66570
    2yey_A: 85.16187
    2pfw_A: 14.32739
    3mxi_A: 45.60720
    5k8m_A: 66.37981
    3ry9_A: 42.80172
    3toc_A: 27.97654
    6y6l_A: 25.56157
    3dpj_A: 29.95723
    5w0j_A: 8.93070
    5tih_A: 42.99674
    1tza_A: 19.21869
    3dvu_A: 18.56868
    6rum_A: 35.99682
    2ls5_A: 20.01217
    5f1f_A: 42.55791
    1ah5_A: 38.33807
    1wq9_A: 12.46233
    6jrq_A: 58.57732
    1l09_A: 20.56372
    4i69_A: 12.12086
    5wxv_A: 20.61545
    4f4w_A: 48.18039
    2k1w_A: 10.01979
    4y68_A: 43.53284
    4cbj_A: 22.78969
    1iy5_A: 5.69777
    7sk0_A: 73.60665
    3dp5_A: 11.98660
    4p99_A: 141.12241
    1wdc_A: 15.68657
    1ios_A: 13.83868
    1ch2_A: 18.68461
    2pmp_A: 22.08788
    1kdk_A: 21.77246
    6t6i_A: 10.20753
    1bus_A: 9.50530
    5vmt_A: 41.30782
    2rdn_A: 35.77798
    2r6o_A: 43.08635
    3lr5_A: 19.24686
    1w4s_A: 24.07060
    2wzv_A: 27.56309
    6wcv_A: 52.13110
    6qms_A: 10.98072
    7c50_A: 25.20683
    1bh3_A: 49.17211
    6i6c_A: 40.39412
    6gpm_A: 11.67498
    3l6x_A: 77.25321
    6aj6_A: 55.48373
    6fas_A: 15.25013
    1z91_A: 18.61713
    5c7j_A: 46.85282
    4fuw_A: 17.03006
    6xs5_A: 19.84592
    1p3b_A: 46.96696
    6h7c_A: 45.53815
    2gw4_A: 5.78072
    1fqm_A: 32.15845
    1lb1_A: 51.65165
    6bdx_A: 33.11919
    3l04_A: 47.83663
    6yd3_A: 64.39468
    2pyu_A: 30.22268
    3b36_A: 23.71555
    6ldq_A: 33.22092
    1wo5_A: 7.50869
    4h3w_A: 49.07166
    3vkz_A: 57.47432
    3o0h_A: 55.53744
    2f4j_A: 32.31798
    1t6l_A: 32.85460
    5aef_A: 4.45575
    1uub_A: 8.90249
    1mjh_A: 20.63532
    3iln_A: 31.24753
    1l8g_A: 34.77541
    3sx0_A: 67.32098
    5e5q_A: 9.98488
    7bqs_A: 35.82219
    4ba7_A: 20.06403
    5k9q_A: 37.92862
    6gw4_A: 35.87868
    7eql_A: 36.51845
    5h54_A: 26.44406
    6ai5_A: 30.43843
    2fyz_A: 20.40981
    5vl1_A: 68.10065
    5lq6_A: 23.88143
    6pqe_A: 10.88259
    2xt3_A: 39.90522
    6ywh_A: 14.60717
    4wvo_A: 23.13669
    2v0o_A: 60.87014
    16vp_A: 51.26471
    2iha_A: 2.17424
    1ogu_A: 38.07626
    2ocy_A: 62.52649
    4pv0_A: 31.72827
    4yov_A: 27.51410
    7jjt_A: 72.92793
    7lgc_A: 14.02169
    5k8j_A: 9.92256
    2q87_A: 14.38797
    5bpe_A: 18.06852
    5wc0_A: 71.99332
    3gdj_A: 19.46029
    2hio_A: 16.64338
    4tgl_A: 30.47312
    5vnd_A: 35.57276
    2g6u_A: 3.77158
    2ztb_A: 37.12526
    4ehs_A: 23.93171
    3ao9_A: 14.99668
    4ygo_A: 19.49003
    5fs8_A: 67.39539
    7bhe_A: 18.38593
    6nrr_A: 14.39256
    5mla_A: 22.09455
    1jml_A: 11.62509
    1v5n_A: 13.85498
    2enq_A: 18.05190
    6btj_A: 35.33623
    2f07_A: 24.69966
    3dup_A: 34.98811
    6kwa_A: 28.96111
    6uuk_A: 49.09772
    1sro_A: 8.66447
    1o7s_A: 15.76067
    6gol_A: 12.06566
    4apw_A: 42.63775
    1tro_A: 3.78074
    2afc_A: 18.49841
    5u4h_A: 53.84886
    1uwj_A: 32.31145
    1shn_A: 52.38934
    2xr6_A: 23.18660
    3no7_A: 15.24298
    5jso_A: 27.39718
    1t2l_A: 15.70865
    7bsl_A: 74.58626
    1fvi_A: 32.23658
    1hv5_A: 21.97988
    2cyu_A: 5.95259
    7n50_A: 32.20839
    2vy1_A: 26.47606
    1i6j_A: 1.19298
    4kir_A: 53.65469
    2w02_A: 94.47910
    1vrk_A: 27.38783
    3alw_A: 72.01423
    2cdb_A: 36.07470
    2zay_A: 18.49279
    4kp2_A: 57.35836
    4rck_A: 24.82005
    4qlh_A: 26.98398
    1rja_A: 13.82648
    1gnk_A: 14.00460
    5aon_A: 8.35432
    4ndk_A: 40.28429
    3dgz_A: 56.27398
    1u36_A: 12.11210
    5v8w_A: 9.59090
    6iad_A: 60.11771
    1kyn_A: 33.62180
    4o5m_A: 45.31447
    1af4_A: 39.56387
    2uyh_A: 33.57031
    2gpy_A: 30.10354
    4xa9_A: 29.76101
    4ep6_A: 57.04183
    5ft0_A: 35.38462
    4xlt_A: 15.09659
    2ey4_A: 34.05304
    2e31_A: 57.14392
    5j49_A: 35.69173
    5tpx_A: 16.67407
    4ny0_A: 41.03599
    6s1v_A: 11.28685
    1zu1_A: 22.01103
    5x3s_A: 24.29057
    4ese_A: 30.32434
    2na5_A: 6.35721
    1sv0_A: 14.85118
    1a7m_A: 28.27153
    5c54_A: 42.11381
    3wnz_A: 56.81810
    3o4o_A: 20.04774
    5z8s_A: 28.80943
    3e8j_A: 38.50366
    4jwy_A: 36.14641
    1ni7_A: 19.64547
    7mgj_A: 37.94697
    5x1e_A: 12.48874
    6j2h_A: 38.13345
    2jxj_A: 8.64243
    3e81_A: 19.52239
    6bvp_A: 29.59666
    5z09_A: 48.01500
    3ggh_A: 32.76029
    1ptq_A: 4.53711
    5yft_A: 58.36977
    2lr3_A: 6.12895
    1r7m_A: 7.56489
    2l2e_A: 24.23655
    3q87_A: 13.74390
    6won_A: 30.43513
    5fc9_A: 10.87008
    1wf7_A: 15.80779
    3okk_A: 27.49397
    5v45_A: 29.96907
    1uku_A: 12.17492
    3fad_A: 22.12849
    2van_A: 30.20800
    3kn3_A: 26.68216
    3om2_A: 67.56575
    3vpp_A: 14.72669
    2fmr_A: 8.95438
    6ig4_A: 38.88364
    2h9m_A: 54.36757
    4nv2_A: 54.85572
    6tzl_A: 64.00418
    6m0v_A: 38.07886
    1hdp_A: 10.89482
    4nbc_A: 46.39992
    1p2c_A: 28.59980
    1ltk_A: 60.57021
    5ikq_A: 67.06620
    3thp_A: 38.62201
    2w8i_A: 41.85287
    6a6q_A: 50.38450
    2kpj_A: 10.09552
    1n0d_A: 3.47630
    2as0_A: 49.37857
    2w7v_A: 10.95454
    5jon_A: 71.05206
    1tqd_A: 47.93304
    6fkg_A: 23.24232
    4lo9_A: 38.29705
    2wz9_A: 15.72368
    1jo3_A: 8.07615
    6wt8_A: 43.07521
    1uem_A: 14.21432
    1ehn_A: 74.77339
    2c1y_A: 33.66262
    1wqa_A: 63.63249
    2ens_A: 19.89160
    7khe_A: 32.48830
    3gd0_A: 60.96886
    4zgh_A: 59.47847
    3frp_A: 84.52231
    1zg3_A: 40.45939
    1dq8_A: 71.97694
    4jnn_A: 25.90238
    6fpa_A: 49.90923
    5yda_A: 63.69566
    1zzz_A: 26.03872
    2n64_A: 25.07449
    4zdn_A: 119.47312
    3afa_A: 26.91437
    2nrj_A: 68.10841
    1onc_A: 11.59452
    2b7e_A: 8.02383
    6scq_A: 9.12784
    1fe5_A: 11.92109
    2fq6_A: 50.06320
    6ei3_A: 93.39692
    6x8o_A: 6.49550
    1b4m_A: 18.53488
    2n6h_A: 5.41020
    2zg1_A: 31.02148
    3hq9_A: 44.99018
    1b88_A: 13.68191
    2qcf_A: 30.25304
    4em6_A: 76.11315
    3dzc_A: 51.92799
    2u2f_A: 10.19909
    5xyb_A: 52.85493
    6ki2_A: 19.43163
    1uz3_A: 14.49915
    4ckn_A: 33.72385
    6q0i_A: 24.82502
    4o91_A: 36.88724
    2jov_A: 9.14825
    2lye_A: 4.46764
    3edm_A: 35.55997
    4ljr_A: 28.48780
    1vm8_A: 69.50759
    1ib2_A: 64.08958
    5svd_A: 93.42102
    3mah_A: 18.18127
    1bj4_A: 54.28866
    3h5g_A: 9.16721
    2qju_A: 90.64499
    3geu_A: 30.82495
    1q0r_A: 38.18076
    5y26_A: 42.55138
    3tny_A: 36.98497
    3gh4_A: 74.94100
    2ps4_A: 52.87879
    7d11_A: 11.79272
    6umy_A: 19.98288
    4xc2_A: 15.93801
    1wmt_A: 6.19981
    4nvr_A: 39.49550
    6nko_A: 26.79909
    5t66_A: 37.21260
    6o4p_A: 64.55715
    1yir_A: 50.04617
    3x0g_A: 10.82746
    3e9a_A: 32.40182
    1krl_A: 6.41809
    2pbo_A: 67.41879
    4dd8_A: 24.06343
    3u59_A: 28.17747
    4w8i_A: 68.89621
    4bbq_A: 16.03131
    2ccm_A: 26.35550
    1o1x_A: 23.01608
    3uen_A: 20.63225
    6e68_A: 53.48188
    5f3b_A: 27.71009
    3o8q_A: 30.57776
    4iyh_A: 20.10305

Epoch 79:
  Duration: 769.3 seconds
  Training Loss: 32.97809
  Training Success: 478/492 proteins
  Validation Loss: 36.13024 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [3.84178, 147.87245]
  Best: 1i6j_A (1.19063)
  Worst: 4p99_A (140.88025)
  Training Proteins:
    7d60_A: 45.66524
    1kqy_A: 38.83440
    3eba_A: 17.57645
    3foa_A: 64.83335
    3eps_A: 81.08235
    4j7z_A: 26.57216
    2cbp_A: 10.99097
    2wvq_A: 34.01215
    5wrf_A: 18.48893
    3ob6_A: 72.55733
    1mzw_A: 21.93382
    7bln_A: 21.32487
    3st1_A: 26.21873
    1z84_A: 54.65816
    5jir_A: 53.30052
    5wup_A: 75.10236
    1tpg_A: 11.92011
    6dzg_A: 36.50649
    1b08_A: 18.86473
    7k6p_A: 20.30881
    6h05_A: 73.66918
    1pzx_A: 42.38697
    6fl1_A: 3.21642
    2wwn_A: 30.35375
    3zxf_A: 23.92011
    4n8p_A: 16.98158
    3e62_A: 34.00581
    5veo_A: 49.28837
    4i05_A: 36.97136
    4b7i_A: 30.36533
    1rij_A: 4.68293
    2pwj_A: 20.83184
    4z7x_A: 30.48377
    2f2x_A: 6.05081
    6vjo_A: 18.52310
    3q54_A: 60.83827
    2cb3_A: 22.32955
    3gai_A: 27.77785
    3dm8_A: 23.96462
    4x51_A: 30.42643
    1wlt_A: 24.68145
    4edp_A: 47.99895
    4yk0_A: 14.45276
    6neg_A: 44.58204
    5uag_A: 48.78573
    2gp6_A: 49.53387
    1t1h_A: 9.05885
    1pt4_A: 7.66894
    1su1_A: 23.80172
    1fdy_A: 35.89456
    7lca_A: 49.07938
    6fcm_A: 32.37880
    2cwx_A: 55.17611
    1i5z_A: 29.90867
    6abq_A: 12.37857
    1esi_A: 39.20475
    4ekx_A: 12.47923
    5khg_A: 27.85480
    1ehj_A: 9.11931
    6v42_A: 51.12788
    5uqi_A: 22.55776
    3tkp_A: 26.57656
    3gbw_A: 24.30826
    2qht_A: 32.41216
    2r9p_A: 21.84715
    3ga0_A: 37.42990
    2g19_A: 29.01702
    4nwb_A: 47.56507
    2zc1_A: 42.72533
    3dp6_A: 30.88645
    2uy9_A: 50.19798
    3o4r_A: 33.86435
    2pku_A: 10.94391
    6yjn_A: 33.24435
    1sgv_A: 46.31603
    1uv7_A: 13.41292
    6jko_A: 50.73576
    6sw8_A: 10.52438
    2ztm_A: 43.27435
    4cew_A: 41.57298
    6k6r_A: 14.86883
    4wcz_A: 34.67948
    3g4a_A: 37.12598
    6dwx_A: 20.76093
    2zx0_A: 22.18003
    6leo_A: 64.52322
    5vo7_A: 13.82123
    4fcg_A: 43.62383
    2f4p_A: 20.36205
    1b09_A: 23.82096
    2h61_A: 16.99687
    6fsn_A: 36.62847
    6fj4_A: 39.52580
    5wk6_A: 115.87524
    4rc1_A: 29.64052
    3mra_A: 12.93172
    2lp8_A: 29.72520
    5uxd_A: 43.87341
    4yxm_A: 54.75646
    2chu_A: 40.13950
    1dew_A: 3.57850
    4pkl_A: 12.15277
    3zrp_A: 54.11732
    4o1k_A: 32.93619
    5uxv_A: 30.73108
    5cqq_A: 10.97627
    2pk9_A: 38.02439
    7jot_A: 68.33432
    3b0m_A: 70.96814
    4o4v_A: 44.40200
    1lr1_A: 15.12704
    3et1_A: 45.68703
    1yaf_A: 34.66837
    2q2j_A: 17.62945
    1nqd_A: 23.23011
    3a9w_A: 34.34174
    2gic_A: 36.01615
    4tw8_A: 31.54029
    5jp1_A: 26.57200
    1l9c_A: 44.73630
    2rhb_A: 36.86215
    2afs_A: 37.45060
    3t8o_A: 71.62553
    3hrs_A: 28.31817
    2wfx_A: 22.15975
    4p3b_A: 10.82333
    2zf9_A: 29.06194
    6cpd_A: 17.63453
    1na8_A: 26.00743
    4etq_A: 35.14505
    3a75_A: 50.85101
    5ufq_A: 21.22511
    2gim_A: 14.12110
    4i5f_A: 29.38295
    3wt1_A: 36.15563
    7dev_A: 50.80587
    6zmu_A: 9.42360
    1ega_A: 37.39875
    3lb6_A: 22.09681
    5iaw_A: 30.78267
    2o8e_A: 3.74180
    7aon_A: 6.35876
    1ft2_A: 43.04578
    6thb_A: 49.89765
    1esm_A: 39.88746
    5yuf_A: 5.79444
    1h5y_A: 31.99576
    3q9b_A: 49.77090
    2rio_A: 49.42218
    5f67_A: 11.55614
    5t7z_A: 77.31991
    3dt5_A: 26.40410
    7bv6_A: 11.34849
    4an6_A: 26.61925
    2yey_A: 85.00991
    2pfw_A: 14.29654
    3mxi_A: 45.56410
    5k8m_A: 66.26485
    3ry9_A: 42.73763
    3toc_A: 27.90669
    6y6l_A: 25.51018
    3dpj_A: 29.90544
    5w0j_A: 8.91338
    5tih_A: 42.86998
    1tza_A: 19.16634
    3dvu_A: 18.52966
    6rum_A: 35.90926
    2ls5_A: 19.96926
    5f1f_A: 42.42577
    1ah5_A: 38.26264
    1wq9_A: 12.42304
    6jrq_A: 58.45837
    1l09_A: 20.52719
    4i69_A: 12.09984
    5wxv_A: 20.53254
    4f4w_A: 48.11332
    2k1w_A: 9.99637
    4y68_A: 43.44609
    4cbj_A: 22.73739
    1iy5_A: 5.67989
    7sk0_A: 73.53830
    3dp5_A: 11.94972
    4p99_A: 140.88025
    1wdc_A: 15.66055
    1ios_A: 13.80192
    1ch2_A: 18.64614
    2pmp_A: 22.03584
    1kdk_A: 21.70621
    6t6i_A: 10.17979
    1bus_A: 9.48022
    5vmt_A: 41.22508
    2rdn_A: 35.70922
    2r6o_A: 42.99579
    3lr5_A: 19.20363
    1w4s_A: 24.00299
    2wzv_A: 27.49479
    6wcv_A: 52.04842
    6qms_A: 10.96864
    7c50_A: 25.16374
    1bh3_A: 49.03666
    6i6c_A: 40.28125
    6gpm_A: 11.64434
    3l6x_A: 77.15230
    6aj6_A: 55.37264
    6fas_A: 15.20626
    1z91_A: 18.58767
    5c7j_A: 46.75973
    4fuw_A: 16.97737
    6xs5_A: 19.79403
    1p3b_A: 46.92757
    6h7c_A: 45.42406
    2gw4_A: 5.76517
    1fqm_A: 32.07501
    1lb1_A: 51.54291
    6bdx_A: 33.03829
    3l04_A: 47.71001
    6yd3_A: 64.23216
    2pyu_A: 30.15758
    3b36_A: 23.65351
    6ldq_A: 33.15887
    1wo5_A: 7.49495
    4h3w_A: 48.93085
    3vkz_A: 57.37104
    3o0h_A: 55.40181
    2f4j_A: 32.22397
    1t6l_A: 32.74654
    5aef_A: 4.44394
    1uub_A: 8.88305
    1mjh_A: 20.60792
    3iln_A: 31.17666
    1l8g_A: 34.66323
    3sx0_A: 67.17338
    5e5q_A: 9.95158
    7bqs_A: 35.79684
    4ba7_A: 20.05255
    5k9q_A: 37.82597
    6gw4_A: 35.77182
    7eql_A: 36.43514
    5h54_A: 26.37338
    6ai5_A: 30.41160
    2fyz_A: 20.39822
    5vl1_A: 67.93820
    5lq6_A: 23.84563
    6pqe_A: 10.85104
    2xt3_A: 39.80224
    6ywh_A: 14.59122
    4wvo_A: 23.09178
    2v0o_A: 60.82568
    16vp_A: 51.09091
    2iha_A: 2.14939
    1ogu_A: 37.92571
    2ocy_A: 62.48298
    4pv0_A: 31.62936
    4yov_A: 27.45092
    7jjt_A: 72.77385
    7lgc_A: 13.99367
    5k8j_A: 9.89981
    2q87_A: 14.34932
    5bpe_A: 18.04286
    5wc0_A: 71.76059
    3gdj_A: 19.37129
    2hio_A: 16.57966
    4tgl_A: 30.37040
    5vnd_A: 35.40856
    2g6u_A: 3.78858
    2ztb_A: 37.03523
    4ehs_A: 23.85377
    3ao9_A: 14.95062
    4ygo_A: 19.45525
    5fs8_A: 67.18597
    7bhe_A: 18.35581
    6nrr_A: 14.36650
    5mla_A: 22.06404
    1jml_A: 11.59635
    1v5n_A: 13.80951
    2enq_A: 17.99112
    6btj_A: 35.24016
    2f07_A: 24.64968
    3dup_A: 34.90615
    6kwa_A: 28.88537
    6uuk_A: 49.01236
    1sro_A: 8.65796
    1o7s_A: 15.70715
    6gol_A: 12.04973
    4apw_A: 42.53872
    1tro_A: 3.77701
    2afc_A: 18.44040
    5u4h_A: 53.73873
    1uwj_A: 32.22324
    1shn_A: 52.25738
    2xr6_A: 23.13165
    3no7_A: 15.22323
    5jso_A: 27.31918
    1t2l_A: 15.66453
    7bsl_A: 74.30377
    1fvi_A: 32.11961
    1hv5_A: 21.92018
    2cyu_A: 5.94255
    7n50_A: 32.12369
    2vy1_A: 26.42530
    1i6j_A: 1.19063
    4kir_A: 53.50057
    2w02_A: 94.27520
    1vrk_A: 27.34290
    3alw_A: 71.83752
    2cdb_A: 35.95786
    2zay_A: 18.45806
    4kp2_A: 57.25051
    4rck_A: 24.75599
    4qlh_A: 26.92212
    1rja_A: 13.79599
    1gnk_A: 13.97591
    5aon_A: 8.33602
    4ndk_A: 40.22059
    3dgz_A: 56.13677
    1u36_A: 12.08553
    5v8w_A: 9.56259
    6iad_A: 59.99548
    1kyn_A: 33.50866
    4o5m_A: 45.22576
    1af4_A: 39.51195
    2uyh_A: 33.49401
    2gpy_A: 30.00909
    4xa9_A: 29.67390
    4ep6_A: 56.92516
    5ft0_A: 35.30974
    4xlt_A: 15.05384
    2ey4_A: 33.96371
    2e31_A: 57.05695
    5j49_A: 35.59192
    5tpx_A: 16.61779
    4ny0_A: 40.92316
    6s1v_A: 11.24496
    1zu1_A: 21.94467
    5x3s_A: 24.22414
    4ese_A: 30.27746
    2na5_A: 6.34106
    1sv0_A: 14.81666
    1a7m_A: 28.20033
    5c54_A: 42.02460
    3wnz_A: 56.62546
    3o4o_A: 19.98422
    5z8s_A: 28.75367
    3e8j_A: 38.40332
    4jwy_A: 36.04067
    1ni7_A: 19.61196
    7mgj_A: 37.83688
    5x1e_A: 12.46194
    6j2h_A: 38.05608
    2jxj_A: 8.62083
    3e81_A: 19.50032
    6bvp_A: 29.50282
    5z09_A: 47.91312
    3ggh_A: 32.67715
    1ptq_A: 4.52116
    5yft_A: 58.28333
    2lr3_A: 6.10773
    1r7m_A: 7.56064
    2l2e_A: 24.18874
    3q87_A: 13.71655
    6won_A: 30.39311
    5fc9_A: 10.82543
    1wf7_A: 15.76265
    3okk_A: 27.41450
    5v45_A: 29.89141
    1uku_A: 12.16012
    3fad_A: 22.11107
    2van_A: 30.15670
    3kn3_A: 26.60787
    3om2_A: 67.42647
    3vpp_A: 14.65444
    2fmr_A: 8.94748
    6ig4_A: 38.80320
    2h9m_A: 54.26619
    4nv2_A: 54.78527
    6tzl_A: 63.87988
    6m0v_A: 38.04789
    1hdp_A: 10.86041
    4nbc_A: 46.26286
    1p2c_A: 28.51605
    1ltk_A: 60.46004
    5ikq_A: 66.91585
    3thp_A: 38.51957
    2w8i_A: 41.77468
    6a6q_A: 50.27523
    2kpj_A: 10.07343
    1n0d_A: 3.45558
    2as0_A: 49.26043
    2w7v_A: 10.93073
    5jon_A: 70.85098
    1tqd_A: 47.78363
    6fkg_A: 23.20251
    4lo9_A: 38.22250
    2wz9_A: 15.66813
    1jo3_A: 8.05723
    6wt8_A: 43.00940
    1uem_A: 14.13977
    1ehn_A: 74.56640
    2c1y_A: 33.58700
    1wqa_A: 63.52028
    2ens_A: 19.81904
    7khe_A: 32.43935
    3gd0_A: 60.85064
